bk_id>bk_parent_id>bk_level>bk_order>bk_name>bk_item_num>bk_direct_item_num>bk_author>bk_book>bk_comment>bk_orgnization>bk_publisher>bk_version>bk_flag
c9f0f895fb98ab9159f51fd0>0>1>6.0>大学英语四级词汇>74062>0>>>>>>>
45c48cce2e2d7fbdea1afc51>0>1>0.0>小学英语>15233>0>>>>>>>
6512bd43d9caa6e02c990b0a>0>1>3.0>高中英语>99952>0>>>>>>>
d645920e395fedad7bbbed0e>6512bd43d9caa6e02c990b0a>2>2.0>人教版高中英语1 - 必修>315>315>刘道义>人教版普通高中课程标准实验教科书 英语 1 必修>黑体：本单元重点词汇和短语；无“△”：课标词汇，要求掌握；有“△”：不要求掌握（会出现大量缩写、人名、地名和短语，请选背）。>人民教育出版社 课程教材研究所；英语课程教材研究开发中心>人民教育出版社>2007年1月第2版>默认：152;黑体：97;前△：66
3416a75f4cea9109507cacd8>6512bd43d9caa6e02c990b0a>2>3.0>人教版高中英语2 - 必修>320>320>刘道义>人教版普通高中课程标准实验教科书 英语 2 必修>黑体：本单元重点词汇和短语；无“△”：课标词汇，要求掌握；有“△”：不要求掌握（会出现大量缩写、人名、地名和短语，请选背）。>人民教育出版社 课程教材研究所；英语课程教材研究开发中心>人民教育出版社>2007年4月第2版>默认：141;黑体：86;前△：93
a1d0c6e83f027327d8461063>6512bd43d9caa6e02c990b0a>2>4.0>人教版高中英语3 - 必修>366>366>刘道义>人教版普通高中课程标准实验教科书 英语 1 必修>黑体：本单元重点词汇和短语；无“△”：课标词汇，要求掌握；有“△”：不要求掌握（会出现大量缩写、人名、地名和短语，请选背）。>人民教育出版社 课程教材研究所；英语课程教材研究开发中心>人民教育出版社>2007年5月第2版>默认：153;黑体：97;前△：116
17e62166fc8586dfa4d1bc0e>6512bd43d9caa6e02c990b0a>2>5.0>人教版高中英语4 - 必修>309>309>刘道义>人教版普通高中课程标准实验教科书 英语 4 必修>黑体：本单元重点词汇和短语；无“△”：课标词汇，要求掌握；有“△”：不要求掌握（会出现大量缩写、人名、地名和短语，请选背）。>人民教育出版社 课程教材研究所；英语课程教材研究开发中心>人民教育出版社>2007年5月第2版>默认：157;黑体：75;前△：77
f7177163c833dff4b38fc8d2>6512bd43d9caa6e02c990b0a>2>6.0>人教版高中英语5 - 必修>361>361>刘道义>人教版普通高中课程标准实验教科书 英语 5 必修>黑体：本单元重点词汇和短语；无“△”：课标词汇，要求掌握；有“△”：不要求掌握（会出现大量缩写、人名、地名和短语，请选背）。>人民教育出版社 课程教材研究所；英语课程教材研究开发中心>人民教育出版社>2007年4月第2版>默认：183;黑体：82;前△：96
f457c545a9ded88f18ecee47>6512bd43d9caa6e02c990b0a>2>7.0>人教版高中英语6 - 选修>394>394>刘道义>人教版普通高中课程标准实验教科书 英语 6 选修>黑体：本单元重点词汇和短语；无“△”：课标词汇，要求掌握；有“△”：不要求掌握（会出现大量缩写、人名、地名和短语，请选背）。>人民教育出版社 课程教材研究所；英语课程教材研究开发中心>人民教育出版社>2007年4月第2版>默认：178;黑体：87;前△：129
d82c8d1619ad8176d665453c>6512bd43d9caa6e02c990b0a>2>9.0>人教版高中英语8 - 选修>431>431>刘道义>人教版普通高中课程标准实验教科书 英语 8 选修>黑体：本单元重点词汇和短语；无“△”：课标词汇，要求掌握；有“△”：不要求掌握（会出现大量缩写、人名、地名和短语，请选背）。>人民教育出版社 课程教材研究所；英语课程教材研究开发中心>人民教育出版社>2007年2月第2版>默认：252;黑体：79;前△：100
9f61408e3afb633e50cdf1b2>6512bd43d9caa6e02c990b0a>2>10.0>人教版高中英语9 - 选修>358>358>刘道义>人教版普通高中课程标准实验教科书 英语 9 选修>黑体：本单元重点词汇和短语；无“△”：课标词汇，要求掌握；有“△”：不要求掌握（会出现大量缩写、人名、地名和短语，请选背）。>人民教育出版社 课程教材研究所；英语课程教材研究开发中心>人民教育出版社>2007年4月第2版>默认：141;黑体：179;前△：38
093f65e080a295f8076b1c57>6512bd43d9caa6e02c990b0a>2>11.0>人教版高中英语10 - 选修>361>361>刘道义>人教版普通高中课程标准实验教科书 英语 10 选修>黑体：本单元重点词汇和短语；无“△”：课标词汇，要求掌握；有“△”：不要求掌握（会出现大量缩写、人名、地名和短语，请选背）>人民教育出版社 课程教材研究所；英语课程教材研究开发中心>人民教育出版社>2007年4月第2版>默认：135;黑体：193;前△：33
98f13708210194c475687be6>0>1>12.0>新概念英语>7593>0>>>>>>>
7f39f8317fbdb1988ef4c628>98f13708210194c475687be6>2>1.0>新概念英语第一册（新版）>905>905>亚历山大 （L. G. Alexander），何其莘>朗文•外研社新概念英语（新版）（1）>>外语教学与研究出版社；朗文出版亚洲有限公司>外语教学与研究出版社；朗文出版亚洲有限公司>1997年10月第1版>默认：905
6c8349cc7260ae62e3b13968>0>1>25.0>分频词汇>52790>0>>>>>>>
44f683a84163b3523afe57c2>6c8349cc7260ae62e3b13968>2>1.0>朗文3000常用交流词汇>3159>3159>>Longman Communication 3000>The Longman Communication 3000 is a list of the 3000 most frequent words in both spoken and written English, based on statistical analysis of the 390 million words contained in the Longman Corpus Network – a group of corpuses or databases of authentic English language. The Longman Communication 3000 represents the core of the English language and shows students of English which words are the most important for them to learn and study in order to communicate effectively in both speech and writing.>Longman Corpus Network>>>默认：3159
03afdbd66e7929b125f85978>6512bd43d9caa6e02c990b0a>2>12.0>人教版高中英语11 - 选修>309>309>刘道义>人教版普通高中课程标准实验教科书 英语 11 选修>黑体：本单元重点词汇和短语；无“△”：课标词汇，要求掌握；有“△”：不要求掌握（会出现大量缩写、人名、地名和短语，请选背）>人民教育出版社 课程教材研究所；英语课程教材研究开发中心>人民教育出版社>2007年4月第2版>默认：66;黑体：218;前△：25
ea5d2f1c4608232e07d3aa3d>98f13708210194c475687be6>2>2.0>新概念英语第二册（新版）>862>862>亚历山大 （L. G. Alexander），何其莘>朗文•外研社新概念英语（新版）（2）>>外语教学与研究出版社；朗文出版亚洲有限公司>外语教学与研究出版社；朗文出版亚洲有限公司>1997年10月第1版>默认：862
fc490ca45c00b1249bbe3554>98f13708210194c475687be6>2>3.0>新概念英语第三册（新版）>1062>1062>亚历山大 （L. G. Alexander），何其莘>朗文•外研社新概念英语（新版）（3）>>外语教学与研究出版社；朗文出版亚洲有限公司>外语教学与研究出版社；朗文出版亚洲有限公司>1997年10月第1版>默认：1062
3295c76acbf4caaed33c36b1>98f13708210194c475687be6>2>4.0>新概念英语第四册（新版）>793>793>亚历山大 （L. G. Alexander），何其莘>朗文•外研社新概念英语（新版）（4）>>外语教学与研究出版社；朗文出版亚洲有限公司>外语教学与研究出版社；朗文出版亚洲有限公司>1997年10月第1版>默认：793
aab3238922bcc25a6f606eb5>0>1>15.0>托福词汇>29618>0>>>>>>>
735b90b4568125ed6c3f6788>aab3238922bcc25a6f606eb5>2>4.0>TOEFL托福45天突破版>3609>3609>俞敏洪、孙平平>TOEFL词汇词根+联想记忆法：45天突破>>新东方>群言出版社（Qunyan Press）>2013年8月第1版>默认：3610
a3f390d88e4c41f2747bfa2f>c9f0f895fb98ab9159f51fd0>2>7.0>星火四级词汇周计划>2855>2855>马德高、王冰>大学英语四级词汇周计划>周一至周四，一天一课；周五至周日，巩固复习。>星火英语>吉林出版集团有限责任公司>2009年7月第1版>默认：2855
c74d97b01eae257e44aa9d5b>0>1>17.0>GRE词汇>22993>0>>>>>>>
14bfa6bb14875e45bba028a2>c74d97b01eae257e44aa9d5b>2>1.0>GRE词汇精选（NEW）>6523>6523>俞敏洪、盛利君>GRE词汇精选>>新东方>群言出版社（Qunyan Press）>2013年1月第1版>默认：6523
9bf31c7ff062936a96d3c8bd>0>1>16.0>雅思词汇>50216>0>>>>>>>
c20ad4d76fe97759aa27a0c9>0>1>6.0>大学英语六级词汇>75817>0>>>>>>>
32bb90e8976aab5298d5da10>c20ad4d76fe97759aa27a0c9>2>3.0>六级词汇乱序版>2650>2650>俞敏洪，朱丹丹>六级词汇词根+联想记忆法：乱序版>>新东方>西安交通大学出版社>2014年3月第1版>默认：2650
6f4922f45568161a8cdf4ad2>0>1>8.0>大学英语专业八级>43013>0>>>>>>>
d2ddea18f00665ce8623e36b>6f4922f45568161a8cdf4ad2>2>3.0>专八词汇乱序版>5599>5599>俞敏洪>专八词汇词根+联想记忆法：乱序版>>新东方>西安交通大学出版社>2013年12月第2版>默认：5599
fbd7939d674997cdb4692d34>9bf31c7ff062936a96d3c8bd>2>2.0>雅思词汇加强版>6167>6167>俞敏洪>雅思词汇词根+联想记忆法：加强版>标注星号（*）单词是听力、口语常用词汇，便于考生备考听说，有的放矢。>新东方>西安交通大学出版社>2012年11月第1版>默认：4529;后*：1638
28dd2c7955ce926456240b2f>0>1>20.0>BEC词汇>10335>0>>>>>>>
35f4a8d465e6e1edc05f3d8a>28dd2c7955ce926456240b2f>2>3.0>BEC中级词汇精选>2268>2268>李亮、张倩>剑桥商务英语（BEC）中级词汇精选>>新东方>北京语言大学出版社>2014年4月第1版>默认：2268
d1fe173d08e959397adf34b1>6c8349cc7260ae62e3b13968>2>8.0>词汇进阶 BASIC>1240>1240>包凡一、王玉梅>新东方词汇进阶 VOCABULARY BASIC>>新东方>西安交通大学出版社>2014年3月第2版>默认：1240
